Full Name,Nurse Number,Nurse Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Elmira Brian,848,RN,1,0,1,1,0,0,2,1,0,0,0,1,2,2,1,1,2,1,2,2,1,1,0,1,1,0,1,1,0,0,1,0,2,2,2,1,2,2,1,0,0,0
Herbert Mikel,849,LPN,0,0,0,0,0,1,0,2,2,2,1,1,2,2,1,0,1,0,0,1,1,1,2,1,0,2,0,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1
Frankie Andy,850,LPN,0,0,1,2,1,0,1,1,1,1,1,1,2,0,0,2,1,1,0,0,1,2,2,2,0,0,1,1,0,1,2,0,2,1,1,2,2,2,1,2,0,2
Wilfred Corinne,851,NA,2,1,2,1,0,0,2,2,1,1,0,1,2,0,2,2,2,1,0,0,2,2,0,0,0,0,2,1,0,1,2,1,1,0,0,2,2,2,2,0,2,1
Marjory Jackie,852,NA,1,2,1,2,2,2,2,1,1,1,0,1,2,2,1,1,2,2,0,0,2,0,0,1,1,0,2,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0
Winifred Lionel,853,RN,2,1,0,0,2,2,1,1,2,0,1,2,0,0,1,2,1,1,0,0,2,1,2,1,1,1,2,0,1,1,2,2,0,1,2,1,2,2,1,0,0,0
Cosmo Reed,854,NA,0,0,2,2,1,2,1,0,1,0,0,1,2,0,1,1,0,2,2,2,1,1,1,2,2,1,1,2,2,0,1,2,0,2,1,2,0,0,0,1,2,0
Ava Marvin,855,RN,1,2,0,0,2,1,0,2,2,0,0,1,1,1,2,0,2,2,0,2,1,2,2,1,0,1,1,2,2,1,2,2,2,0,1,0,1,2,1,2,2,2
Juliette Stewart,856,RN,0,1,2,1,0,2,2,0,2,0,2,0,1,2,1,0,2,1,2,0,1,2,1,1,2,1,2,1,1,2,0,0,2,0,0,2,1,1,0,2,1,1
Corinne Lloyd,857,NA,1,1,1,1,1,1,2,1,0,1,1,2,2,2,1,2,0,1,0,2,0,0,2,0,2,2,2,1,0,1,0,0,0,2,2,1,2,2,0,1,1,0
Tena Concha,858,NA,2,0,2,2,1,1,2,0,1,0,1,0,2,0,2,0,1,1,2,0,1,2,2,2,0,0,0,0,0,0,1,0,1,1,2,0,1,1,2,1,0,1
Robbie Wallace,859,LPN,1,1,0,0,0,1,1,2,2,2,0,0,2,2,2,1,0,0,1,1,2,2,1,0,2,2,0,2,2,0,2,1,1,1,1,2,1,0,0,0,1,2
Beverlee Warner,860,LPN,2,1,1,1,1,1,0,1,2,2,1,2,1,1,2,0,1,0,1,2,0,0,1,1,1,2,0,0,1,0,2,2,1,0,2,0,0,0,1,1,1,2
Cleveland Kerry,861,NA,2,0,0,2,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,1,0,2,2,0,1,0,2,0,0,1,0,1,0,1,1,2,1,2,0,2,0,1
Alanna Howell,862,RN,2,2,1,1,1,0,2,2,1,2,1,1,2,0,0,0,1,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,1,2,2,0,1,0,2,2,1,2
Ruby Yesenia,863,RN,1,2,1,2,0,0,1,0,2,1,2,0,0,1,1,1,2,2,0,2,1,2,2,2,0,1,0,0,1,1,2,1,0,0,2,1,1,1,1,0,0,0
Karen Rhonda,864,LPN,0,2,2,0,0,0,0,2,2,2,1,0,1,1,1,0,1,1,0,0,0,2,1,0,2,1,1,1,2,2,2,1,1,2,0,1,1,0,2,1,1,0
Cedrick Lonnie,865,RN,0,2,2,0,2,1,2,2,2,0,0,0,1,1,2,2,1,2,2,2,2,0,2,1,0,0,2,0,0,0,0,0,1,0,2,1,2,1,2,1,2,0
Eldred Freddie,866,RN,1,1,1,0,1,1,2,1,2,2,2,0,2,2,2,2,0,1,2,1,2,2,0,1,0,0,2,1,1,2,0,1,0,2,0,1,0,2,2,0,2,1
Raul Florene,867,LPN,2,0,2,0,0,2,0,2,2,2,1,2,1,0,2,0,1,1,0,1,2,1,2,2,1,2,0,1,0,0,0,0,2,1,2,1,2,0,2,2,1,1
Hortensia Katheryn,868,LPN,1,1,1,1,0,2,0,1,2,0,2,0,1,2,1,2,1,2,1,0,0,0,1,1,1,0,0,2,2,1,2,0,2,1,1,0,1,1,2,0,2,1
Betty Johnny,869,RN,0,0,2,2,2,0,2,0,2,2,0,0,1,0,2,2,2,0,0,2,2,0,2,1,1,0,2,1,1,0,1,2,0,0,0,1,1,1,0,1,0,2
Gary Luz,870,LPN,2,2,0,2,2,2,1,1,1,1,1,2,1,1,0,1,0,2,1,0,1,0,1,1,0,0,2,1,0,0,1,2,1,0,0,2,1,1,0,2,1,0
Sydni Louise,871,RN,1,0,1,2,0,1,2,1,1,1,1,2,1,0,1,2,2,1,2,1,0,2,1,1,1,2,1,1,0,2,1,2,2,2,0,0,0,0,0,0,1,1
Howard Lawrence,872,RN,2,1,1,0,1,0,0,2,1,2,0,2,2,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0,2,1,1
Jesse Freida,873,NA,0,0,1,2,2,0,1,0,2,1,2,0,2,0,1,2,2,1,0,1,2,2,1,0,2,0,2,1,2,2,2,0,0,2,2,0,1,2,0,2,1,2
Leila Michael,874,NA,2,2,0,1,2,1,0,0,0,1,0,0,2,2,1,1,1,1,1,2,0,2,2,2,2,1,2,0,2,1,2,1,1,0,0,2,0,1,0,0,1,2
Jesse Alice,875,LPN,1,1,2,1,1,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,1,1,2,1,0,1,1,2,0,0,0,1,0,2,0,1,0,0,2,0,2,2
Allan Taniya,876,RN,0,0,1,2,2,2,0,2,0,2,0,1,1,0,2,2,2,0,2,0,1,0,1,0,2,2,0,1,0,2,0,0,0,2,0,0,2,0,0,2,2,1
Sonja William,877,NA,2,2,1,1,1,1,1,0,2,2,1,2,1,0,1,1,0,1,0,1,2,0,0,2,1,1,1,1,0,1,1,2,1,2,0,2,0,2,1,1,0,1
Ally Ingrid,878,LPN,2,1,2,2,1,2,0,1,2,1,1,0,1,0,2,1,2,0,2,1,1,1,0,1,0,0,2,1,0,0,0,0,2,1,0,1,1,1,2,1,0,0
Nikki Bryson,879,RN,2,2,2,1,0,1,1,1,2,2,1,1,2,0,2,0,2,1,2,2,2,0,2,1,0,0,2,0,1,2,0,0,0,0,2,2,2,2,2,1,2,1
Mariah Amie,880,NA,2,2,0,1,1,1,2,2,2,0,1,2,0,2,1,0,2,2,2,1,2,2,2,2,0,1,0,1,0,0,2,0,2,1,2,0,1,2,0,0,2,2
Elenora Damion,881,NA,1,1,0,0,0,2,2,0,2,2,2,1,2,0,0,1,2,0,0,2,2,1,0,0,0,0,2,1,2,2,1,0,0,2,0,1,2,1,1,1,1,0
Patrica Ruth,882,LPN,1,1,0,2,1,0,2,0,2,2,1,0,0,2,1,0,1,2,1,2,0,0,2,1,0,1,0,1,0,0,0,2,1,1,2,0,0,1,1,2,2,1
Lenore Jenna,883,LPN,0,2,1,2,1,1,1,1,0,1,1,0,2,1,1,1,2,1,0,1,1,0,1,1,2,1,0,2,0,0,2,1,0,2,1,0,0,1,0,2,0,2
Cinda Tilda,884,LPN,1,1,0,2,2,0,2,1,0,1,1,1,1,2,1,0,0,2,2,0,1,2,2,1,1,1,0,1,2,1,2,1,2,0,0,2,2,1,0,2,0,1
Madeline Lorin,885,LPN,0,1,1,2,1,0,1,1,1,1,1,2,2,2,2,1,0,2,2,1,1,0,2,2,1,0,2,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2
Shelby Quinton,886,NA,0,1,0,0,2,2,0,0,2,1,2,2,2,1,1,1,1,1,2,2,0,0,0,1,0,2,2,0,1,2,2,1,1,1,2,2,0,2,2,2,2,1
Miles Billye,887,LPN,2,1,0,1,2,0,1,2,0,2,2,2,2,2,1,1,0,0,1,2,2,2,1,2,2,0,0,2,0,1,1,2,0,2,1,0,2,1,2,0,2,2
Shannon Domenic,888,RN,1,2,1,0,2,2,0,0,0,1,0,0,1,0,2,2,2,1,0,1,2,0,2,0,0,0,1,2,2,1,0,2,2,1,2,0,1,1,2,0,1,0
Celestine Lavon,889,NA,2,2,0,1,0,0,2,1,0,1,1,0,1,2,1,0,0,0,2,0,0,1,2,0,2,2,1,0,2,0,1,0,1,1,1,0,1,0,1,1,2,1
Lisette Edmond,890,NA,2,0,1,2,0,1,2,1,2,2,1,2,2,1,0,2,1,2,0,2,1,0,0,0,0,0,2,2,2,0,0,1,2,0,1,1,0,1,0,1,2,0
Chaya Lula,891,RN,1,2,2,2,0,1,2,1,1,2,1,0,1,1,2,2,2,2,2,0,1,0,0,0,2,1,2,0,1,0,2,0,0,1,0,2,0,1,1,1,1,2
Rogelio Marques,892,NA,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,2,0,0,1,0,2,1,2,0,0,1,1,2,1,1,1,2,2,0,1,2,0,1,0,2
Arvil Myrna,893,RN,2,2,1,0,1,2,0,0,1,2,0,2,2,1,1,1,1,2,0,2,2,0,1,1,2,2,1,2,0,1,2,0,2,2,0,2,2,2,2,1,0,2
Retta Taryn,894,LPN,2,0,0,2,1,0,2,1,0,1,0,1,2,0,1,0,0,2,1,2,1,1,0,0,2,0,0,1,1,1,1,1,2,0,0,2,0,0,2,1,1,2
Donal Roxann,895,NA,1,2,0,1,0,2,1,1,0,0,2,2,0,1,1,1,0,2,2,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,2,1,0,1,2,2,1,0
Lester Jerrell,896,RN,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,1,2,0,1,1,0,0,0,2,1,0,2,0,0,1,2,2,2,0,1,0,0
Seth Daphne,897,NA,0,1,0,1,2,0,0,0,0,1,1,0,1,0,1,1,0,2,2,0,2,2,0,2,2,0,2,0,0,0,0,0,2,1,1,0,2,2,1,2,0,2
Giles Kaye,898,NA,1,2,2,0,1,0,1,1,1,1,2,1,2,1,0,1,2,2,1,1,0,0,1,0,2,0,1,2,2,1,1,2,1,0,1,2,1,2,0,0,1,2
Patsy Wayne,899,NA,2,1,2,1,1,0,0,1,1,0,2,0,2,1,1,2,1,2,0,0,1,2,2,0,1,0,2,0,1,2,1,1,1,1,2,0,1,1,1,0,2,1
Lawanda Clarissa,900,NA,0,1,1,0,2,1,2,1,2,1,0,0,1,2,1,0,2,2,2,1,0,1,1,1,2,0,1,2,0,1,2,2,1,2,1,2,1,0,2,1,0,1
Wallace Ethyl,901,LPN,0,1,1,1,2,0,2,2,1,1,0,2,1,2,1,0,2,0,0,1,2,2,1,2,0,2,1,0,0,2,1,2,0,2,1,1,0,2,1,1,1,2
Wiley Mauricio,902,RN,2,2,2,1,1,0,1,1,1,0,0,2,0,1,2,1,0,0,1,0,0,1,2,1,0,1,2,1,1,2,2,1,0,2,1,1,0,1,2,0,1,1
Emmett Isabel,903,RN,1,0,0,0,0,0,1,1,2,2,0,2,2,1,0,2,2,0,2,0,2,0,0,2,1,1,2,2,1,0,2,2,2,0,2,1,2,1,1,2,2,1
Marilee Abraham,904,NA,1,0,2,0,2,1,2,0,1,0,2,0,1,2,1,0,0,1,2,2,1,2,1,0,0,1,0,2,2,0,2,0,2,1,2,1,2,0,0,2,1,1
Wyatt Charlie,905,RN,1,1,1,1,0,0,0,0,2,0,2,2,0,2,1,1,2,2,0,2,0,1,2,2,2,1,2,2,0,2,1,0,0,1,2,0,2,1,2,2,1,0
Kya Bernadine,906,LPN,1,0,2,0,1,1,0,0,0,2,0,1,0,1,0,0,2,2,1,2,2,1,2,0,0,0,1,2,0,2,2,1,0,2,1,1,0,0,0,1,0,0
Estella Camille,907,NA,2,0,0,1,1,1,0,2,1,0,2,0,2,0,2,2,2,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,1,0,1
Fatima Milan,908,RN,0,1,2,2,2,0,1,0,1,1,2,1,2,0,0,0,0,1,0,0,1,1,1,0,1,0,2,0,1,2,0,0,2,2,0,0,2,0,1,0,1,0
Tariq Rene,909,NA,0,2,1,2,2,2,0,1,2,1,1,2,0,2,1,0,0,2,2,2,2,1,1,2,1,1,0,1,1,1,1,2,2,1,1,1,2,2,2,0,0,0
Lorenzo Basil,910,RN,0,0,0,2,1,2,2,1,1,0,2,1,1,1,2,0,2,0,1,2,1,0,2,2,1,1,0,0,1,1,0,0,0,0,1,1,2,2,1,1,1,0
Celina Lorenzo,911,NA,1,0,1,2,0,1,0,2,1,1,0,1,1,1,2,0,0,2,1,2,2,1,1,1,0,2,0,0,2,0,0,1,2,1,0,1,0,1,1,2,2,0
Bird Israel,912,NA,0,0,0,1,1,1,0,2,0,1,2,1,0,1,1,2,2,2,1,0,0,2,0,2,0,0,0,2,2,0,0,1,2,1,1,1,2,2,2,1,2,2
Delilah Jonathan,913,NA,2,1,1,1,0,1,2,0,0,1,0,0,2,0,1,0,0,0,1,1,1,0,1,2,2,1,1,1,2,0,2,1,1,1,1,0,1,2,0,2,1,1
Grace Susie,914,NA,1,2,2,2,0,1,2,2,2,1,0,0,0,1,0,1,2,0,0,2,0,2,1,2,1,1,2,2,2,2,2,2,0,2,2,0,0,1,0,2,2,0
Susanne Harry,915,RN,0,0,1,2,1,1,1,0,2,2,0,2,1,1,0,0,2,0,2,0,2,1,0,2,1,0,2,0,1,0,0,0,2,1,2,1,2,1,0,0,0,1
Ronnie Raymond,916,NA,0,0,2,1,2,2,2,1,2,0,0,2,0,1,1,0,1,2,1,0,0,1,0,2,1,1,1,0,1,2,2,0,2,1,0,2,0,0,2,1,2,0
Jessie Patrice,917,NA,2,0,0,2,2,2,2,2,1,1,1,1,1,1,1,0,2,1,1,2,2,1,0,2,0,2,0,2,0,2,1,1,0,1,0,0,1,1,1,0,0,2
Sandy Lou,918,NA,1,0,0,2,1,2,0,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2,1,2,2,2,0,1,1,2,0,0,1,1,1,2,0,0,0
Clarabelle Jewell,919,LPN,0,0,1,0,1,0,1,1,1,1,1,0,0,0,2,2,1,1,0,1,1,0,0,1,0,1,2,0,1,2,1,1,0,2,2,0,2,2,1,0,1,2
Golden Delbert,920,LPN,1,0,2,1,0,2,1,2,2,2,1,2,2,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,0,2,1,1,1,0,1,0,0,0
Gaylord Gaylon,921,RN,1,1,0,1,2,1,1,2,2,2,0,2,0,2,2,0,2,2,1,2,0,1,2,1,0,2,0,0,2,2,2,2,0,2,2,2,1,1,1,0,0,2
Shelia Rhonda,922,RN,2,2,0,2,0,1,2,2,0,1,0,2,0,1,0,2,1,0,1,0,1,2,2,0,0,1,2,1,1,2,2,0,1,0,1,0,1,0,1,0,0,2
Sage Wilson,923,NA,2,2,2,2,0,0,2,2,0,2,1,2,0,1,1,2,1,0,1,1,1,2,1,0,2,2,1,1,2,2,2,1,0,1,0,2,0,1,2,1,1,0
Alfonso Santina,924,NA,0,2,2,2,0,2,1,2,0,1,0,1,0,0,0,1,1,2,2,1,0,1,2,1,0,1,1,0,0,1,1,1,2,1,2,1,2,2,2,2,1,2
Mary Judson,925,NA,1,2,2,1,0,0,2,0,1,2,2,0,2,1,1,2,2,0,0,0,0,1,2,0,0,1,2,1,2,2,2,1,2,2,2,2,1,1,0,0,1,2
Jeane Terence,926,LPN,0,1,0,2,0,2,2,0,0,2,2,0,1,1,0,1,2,0,2,0,0,1,2,1,1,1,0,2,2,0,0,2,1,0,0,1,1,0,2,1,1,0
Curtiss Clay,927,RN,0,2,0,1,0,2,0,2,0,1,2,0,0,2,1,0,1,0,1,0,0,2,1,2,0,0,0,2,1,0,1,1,0,0,1,1,2,2,2,1,0,1
Lawerence Duncan,928,RN,0,0,2,1,2,1,2,0,0,0,1,2,0,1,2,0,0,1,1,1,0,0,1,2,2,2,0,0,0,0,2,0,2,0,2,1,1,0,2,0,2,0
Lelah Palmer,929,RN,2,2,2,0,1,0,1,1,0,2,2,2,0,2,1,1,1,0,0,1,2,1,0,1,0,2,1,2,2,0,2,0,1,2,2,2,1,0,1,0,0,0
Elnora Tony,930,RN,1,1,2,1,1,2,0,2,2,1,1,1,1,2,1,2,0,1,1,2,0,2,1,2,1,0,2,0,0,1,0,1,0,0,2,1,2,2,1,2,2,0
Sylvia Roland,931,NA,1,0,2,0,2,2,2,2,0,0,0,2,0,2,1,0,2,2,2,1,2,0,1,1,0,0,1,0,2,0,0,0,0,1,2,2,2,2,2,1,2,2
Rafael Lottie,932,LPN,0,0,0,2,0,2,1,1,0,2,0,2,0,0,1,0,1,1,0,0,0,1,1,2,2,0,1,1,2,1,2,2,2,2,2,2,0,0,1,0,1,1
Gilberto Gabriel,933,NA,2,0,0,0,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,0,2,1,2,2,2,1,1,2,0,2,2,1,0,1,1,2,0,2,1,2,1,0
Kathlyn Melvina,934,NA,0,1,1,2,0,0,2,2,0,0,1,2,0,1,2,0,2,2,0,1,1,0,0,1,0,2,1,2,0,0,1,1,2,0,1,1,1,1,1,0,1,1
Gene Callie,935,NA,2,1,1,2,2,1,1,2,2,2,0,1,1,0,2,1,2,0,0,0,1,1,2,1,0,0,1,2,1,1,2,1,1,0,0,1,0,1,0,1,1,2
Helaine Zula,936,NA,2,0,2,1,0,1,2,2,0,0,2,0,0,2,0,2,0,2,0,1,2,1,1,0,1,2,1,1,0,2,0,2,2,1,0,0,2,0,2,2,0,1
Edwin Cletus,937,NA,0,2,1,0,1,0,1,2,1,1,1,1,2,1,0,2,0,0,1,0,2,1,2,2,1,2,1,2,1,2,2,0,2,1,0,0,2,1,0,1,0,1
Tatiana Austin,938,RN,2,0,0,2,2,2,0,2,0,0,2,2,1,2,2,0,2,1,0,2,1,0,0,1,1,1,2,1,2,0,2,2,1,1,0,1,2,0,2,2,0,1
Karon Amie,939,NA,0,2,1,2,2,0,2,2,1,2,1,2,0,2,2,0,1,1,2,1,0,1,1,0,2,2,2,0,2,0,0,1,1,2,0,2,0,0,0,2,2,1
Lucia Emmett,940,NA,2,2,2,1,2,1,1,0,1,1,1,0,2,1,1,0,2,1,2,1,0,2,1,0,1,1,1,2,0,1,1,1,0,1,0,0,1,2,1,2,0,0
Nancy Jobe,941,LPN,2,0,0,0,0,1,0,2,1,1,1,1,0,0,1,2,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,0,2,0,2,1,0,1,2,0
Carter Hilary,942,LPN,2,1,1,2,1,2,1,2,0,0,1,2,1,0,0,1,2,1,0,0,1,2,1,2,2,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2
Jayme Hiram,943,NA,1,2,1,1,1,2,0,0,2,0,1,0,0,1,2,0,1,2,2,0,1,0,2,0,1,1,0,0,0,2,2,1,2,0,2,0,0,2,1,0,0,2
Percy Eunice,944,NA,1,1,0,1,1,1,2,0,1,1,0,1,2,2,2,1,0,0,0,2,1,1,0,1,0,2,2,0,2,0,2,1,1,1,0,2,1,2,1,1,1,0
Kimberley Charline,945,NA,1,1,0,2,0,1,1,0,0,2,2,2,2,0,0,2,2,2,2,0,2,2,2,0,2,0,1,0,2,0,1,0,1,2,2,1,1,2,0,0,1,1
Loren Prince,946,RN,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,0,1,1,2,0,1,1,1,0,0,0,1,1,1,2,1,0,1,1,2,2,0,1,1,0,1
Ollie Anton,947,RN,2,1,0,1,1,2,1,2,2,1,1,2,2,0,0,0,2,0,0,2,0,0,2,1,0,2,0,2,1,0,0,2,0,1,1,1,0,1,2,0,2,0
Astrid Lindsey,948,LPN,1,2,2,1,1,0,0,0,1,1,2,1,0,0,0,2,1,0,1,2,1,0,2,0,1,0,2,0,0,1,1,2,0,0,1,1,2,1,0,0,2,0
Denny Carl,949,LPN,0,0,1,0,1,0,0,1,0,0,2,0,1,2,0,1,2,0,0,1,2,0,0,2,2,1,1,2,0,2,1,1,0,1,1,1,2,1,0,2,2,1
Robin Robin,950,RN,2,0,0,1,2,0,2,2,1,1,1,0,2,0,0,0,1,2,2,2,2,2,2,0,0,2,2,1,1,1,0,1,0,0,0,0,1,0,2,1,2,0
Polly Armand,951,NA,0,0,0,1,2,1,1,1,1,2,2,2,2,1,2,0,1,2,1,0,0,0,0,0,2,1,2,1,1,2,1,1,2,0,1,1,0,0,0,0,0,2
Rolland Laron,952,NA,1,2,2,0,1,0,1,2,0,0,2,1,1,0,0,2,1,0,2,0,2,1,2,0,1,2,0,1,0,0,2,2,2,2,2,1,0,0,2,1,2,1
Suzanne Otto,953,RN,0,2,1,2,1,0,2,1,2,1,1,0,2,1,2,0,1,0,2,0,1,0,0,0,1,2,2,0,1,0,0,1,0,1,1,2,2,2,1,1,0,2
Gerhard Rosalie,954,RN,0,2,1,2,2,0,1,0,1,2,2,1,1,1,1,2,1,2,2,0,1,1,0,2,0,1,0,2,1,2,1,1,2,1,2,0,1,2,2,0,2,0
Rodney Otis,955,RN,1,1,2,0,2,1,0,1,1,0,2,2,1,2,0,2,0,1,1,2,2,1,2,1,0,0,1,0,0,0,1,2,0,0,1,1,0,1,0,1,1,0
Margarett Etna,956,NA,1,0,2,1,1,2,1,2,2,0,0,2,2,2,0,0,1,0,2,1,2,0,0,2,1,0,0,2,2,2,2,0,2,2,2,2,2,0,1,1,2,1
Effa Eva,957,RN,1,0,0,1,1,0,2,2,0,2,1,0,2,0,1,2,2,2,2,0,1,1,0,2,0,0,1,1,2,0,0,1,1,2,0,2,0,0,0,0,2,1
Anson Hilton,958,RN,1,1,2,1,0,1,2,2,2,1,1,0,2,0,1,0,2,2,2,1,1,1,2,1,0,0,1,2,1,1,2,2,0,2,1,1,1,1,0,2,1,1
Simon Ines,959,NA,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,2,1,0,1,0,1,1,0,1,2,1,0,2,0,0,2,1,0,2,2,1,1,2,0,0
Kasey Marlin,960,NA,2,2,2,0,2,0,1,0,0,2,0,0,0,1,1,0,0,0,2,2,2,2,2,2,2,0,2,2,1,1,1,0,2,1,2,1,0,0,0,0,0,1
Lea Mikayla,961,LPN,0,2,1,0,2,1,2,0,1,1,1,0,1,1,2,1,2,2,0,2,1,0,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,0,1,2,1,0
Shirley Spencer,962,NA,2,2,1,2,2,0,2,1,2,0,2,1,1,0,2,2,2,2,0,2,2,1,2,1,1,1,1,1,0,2,0,1,2,2,0,1,2,0,0,2,1,1
Francis Gwendolyn,963,NA,2,1,2,2,2,2,1,1,1,1,0,1,0,2,2,1,0,2,2,1,2,2,2,0,1,0,1,2,2,0,1,2,1,2,1,0,0,2,1,0,1,1
Stacy Hana,964,LPN,2,1,2,2,2,1,2,0,2,0,2,1,2,1,2,0,2,0,2,1,1,2,2,2,2,0,1,2,1,1,0,2,0,1,1,0,0,1,0,2,0,0
Loyce Ari,965,RN,2,1,0,0,1,2,2,1,0,0,1,2,2,0,0,0,1,0,0,1,1,1,1,2,1,2,1,2,1,1,0,1,2,1,1,0,0,1,0,1,0,0
Thaddeus Douglas,966,NA,1,2,2,0,0,0,1,0,2,1,1,2,1,1,2,1,0,2,0,2,2,1,0,0,0,2,2,1,1,2,1,1,1,0,2,1,0,2,0,2,0,1
Fleda Loyd,967,NA,0,0,1,1,2,2,0,0,2,0,0,2,2,1,0,2,2,0,0,2,1,0,0,1,0,1,1,2,1,0,1,0,1,2,1,0,0,0,1,0,0,2
Stefan Harper,968,LPN,0,1,2,2,2,1,0,1,0,2,0,0,1,1,1,1,2,1,0,1,0,1,0,2,1,0,1,1,2,0,0,1,0,2,2,2,1,1,1,2,2,0
Aria Terry,969,LPN,2,1,0,1,1,0,0,2,1,2,2,2,1,0,1,2,0,0,1,2,1,2,0,1,0,2,2,2,2,1,0,2,2,2,2,1,0,1,2,2,0,2
Lisette Velva,970,NA,1,2,0,2,0,1,0,0,2,1,0,2,0,2,2,0,1,1,1,0,0,0,2,0,0,2,2,2,2,0,2,0,1,0,1,0,0,0,0,2,1,1
Felix Valeria,971,RN,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,1,0,2,1,2,2,0,0,2,1,1,1,2,1,1,2,2,0,1,1,1,0,2,1,2,0,1
Hoyt Marvin,972,LPN,2,1,1,1,1,0,2,2,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,2,2,2,1,0,1,0,1,1,1,1,0,0,2,1
Joan Adrienne,973,RN,2,1,0,2,0,1,2,2,2,1,0,2,1,1,1,2,2,1,2,2,2,1,1,0,0,2,2,1,0,2,1,1,0,1,1,0,1,1,0,2,0,0
Gene Lawrence,974,RN,2,1,0,0,2,1,0,0,0,0,0,2,1,1,1,1,1,1,1,0,2,1,2,2,2,0,1,2,1,0,0,0,2,1,0,0,0,1,1,2,1,2
Ruth Seymour,975,NA,0,1,0,2,2,1,2,1,1,0,2,0,0,0,1,1,0,1,1,0,2,1,2,0,0,0,2,0,2,2,0,0,2,1,0,0,0,1,2,1,2,2
Jonah Caryl,976,NA,2,1,1,2,0,0,1,0,2,1,0,1,2,0,0,1,2,1,2,2,0,2,0,1,0,0,2,0,2,2,0,1,2,2,2,2,2,2,1,2,1,0
Kaci Maxie,977,LPN,2,2,1,1,0,1,2,0,1,2,1,2,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,1,0,1,0,1,0,2,2,2
Ernest Keon,978,LPN,1,1,2,1,0,0,1,1,1,2,0,0,1,0,1,0,1,0,1,2,1,2,1,0,0,2,0,2,2,1,2,1,0,1,2,1,1,2,2,1,2,2
Alessandro Jewell,979,NA,0,1,2,1,0,1,2,2,0,1,0,0,1,1,1,0,2,0,2,1,1,1,2,2,1,2,2,0,0,1,1,0,2,1,0,0,0,1,2,0,0,0
Mary Rachael,980,NA,2,1,1,1,2,1,1,2,1,1,0,2,2,0,1,0,0,0,2,1,1,2,1,2,1,0,1,0,0,1,1,2,1,0,2,0,1,1,0,1,1,0
Coral Zula,981,RN,2,1,2,0,2,0,2,1,0,0,1,1,0,1,1,1,2,1,1,0,1,1,2,2,1,2,1,2,2,0,0,0,1,0,2,1,0,1,2,2,2,0
Emmitt Maliyah,982,LPN,0,1,2,2,0,0,2,1,2,2,1,2,2,0,2,0,2,1,2,1,0,1,0,0,2,2,0,0,1,2,1,0,1,1,0,0,2,0,2,0,0,0
Dona Ian,983,NA,1,2,1,0,2,1,1,0,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,1,1,1,0,2,2,2,1,2,0,2,1,2,0,0,0,1,2,2
Everett Ima,984,LPN,2,1,1,2,1,1,2,1,1,2,0,2,1,2,0,0,0,0,1,1,0,1,2,1,2,0,0,2,2,2,0,0,1,2,0,2,0,0,2,0,0,0
Stefan Spencer,985,LPN,2,0,2,0,0,1,2,2,1,0,1,2,0,0,1,2,1,0,2,0,2,1,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,2,2,2,2,0
Adam Ilene,986,NA,1,0,1,2,2,2,0,0,1,1,1,2,0,2,2,2,0,1,0,1,1,0,2,1,1,2,0,1,0,0,2,2,0,0,1,2,1,1,1,0,2,2
Diane Sally,987,NA,2,1,0,1,1,2,0,0,1,2,0,2,1,1,1,0,1,0,1,1,2,0,1,2,1,1,1,2,0,2,2,2,0,0,0,1,1,0,2,2,0,2
Ciara Judge,988,NA,0,2,2,2,2,2,1,1,0,2,1,1,1,2,1,0,2,1,0,1,2,1,2,1,1,2,1,0,2,2,2,1,0,2,0,0,0,2,1,2,0,0
